Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1459974734980,0.645,1.4480000000000002e-06
1459974734990,0.645,1.0859999999999999e-06
1459974735000,0.645,3.6200000000000004e-07
1459974735010,0.645,2.8960000000000003e-06
1459974735020,0.645,0.0
1459974735030,0.645,2.1719999999999997e-06
1459974735040,0.645,1.4480000000000002e-06
1459974735050,0.645,1.0859999999999999e-06
1459974735060,0.645,7.240000000000001e-07
1459974735070,0.645,2.8960000000000003e-06
1459974735080,0.645,1.0859999999999999e-06
1459974735090,0.645,2.1719999999999997e-06
1459974735100,0.645,2.5340000000000002e-06
1459974735110,0.645,1.81e-06
1459974735120,0.645,2.1719999999999997e-06
1459974735130,0.645,1.81e-06
1459974735140,0.645,7.240000000000001e-07
1459974735150,0.645,1.4480000000000002e-06
1459974735160,0.645,1.81e-06
1459974735170,0.645,1.81e-06
1459974735180,0.645,3.6200000000000004e-07
1459974735190,0.645,1.81e-06
1459974735200,0.645,7.240000000000001e-07
1459974735210,0.645,1.81e-06
1459974735220,0.645,1.0859999999999999e-06
1459974735230,0.645,2.8960000000000003e-06
1459974735240,0.645,3.6200000000000004e-07
1459974735250,0.645,3.258e-06
1459974735260,0.645,7.240000000000001e-07
1459974735270,0.645,2.1719999999999997e-06
1459974735280,0.645,1.4480000000000002e-06
1459974735290,0.645,2.8960000000000003e-06
1459974735300,0.645,1.81e-06
1459974735310,0.645,2.8960000000000003e-06
1459974735320,0.645,7.240000000000001e-07
1459974735330,0.645,2.1719999999999997e-06
1459974735340,0.645,1.4480000000000002e-06
1459974735350,0.645,1.4480000000000002e-06
1459974735360,0.645,7.240000000000001e-07
1459974735370,0.645,2.8960000000000003e-06
1459974735380,0.645,1.81e-06
1459974735390,0.645,2.1719999999999997e-06
1459974735400,0.645,1.0859999999999999e-06
1459974735410,0.645,2.5340000000000002e-06
1459974735420,0.645,7.240000000000001e-07
1459974735430,0.645,2.8960000000000003e-06
1459974735440,0.645,1.4480000000000002e-06
1459974735450,0.645,2.5340000000000002e-06
1459974735460,0.645,1.0859999999999999e-06
1459974735470,0.645,1.4480000000000002e-06
1459974735480,0.645,0.0
1459974735490,0.645,3.982e-06
1459974735500,0.645,3.6200000000000004e-07
1459974735510,0.645,2.5340000000000002e-06
1459974735520,0.645,3.6200000000000004e-07
1459974735530,0.645,3.62e-06
1459974735540,0.645,0.0
1459974735550,0.645,3.258e-06
1459974735560,0.645,0.0
1459974735570,0.645,2.8960000000000003e-06
1459974735580,0.645,7.240000000000001e-07
1459974735590,0.645,2.5340000000000002e-06
1459974735600,0.645,1.4480000000000002e-06
1459974735610,0.645,3.62e-06
1459974735620,0.645,1.81e-06
1459974735630,0.645,2.5340000000000002e-06
1459974735640,0.645,0.0
1459974735650,0.645,0.0
1459974735660,0.645,0.0
1459974735670,0.645,3.6200000000000004e-07
1459974735680,0.645,1.4480000000000002e-06
1459974735690,0.645,1.81e-06
1459974735700,0.645,2.1719999999999997e-06
1459974735710,0.645,2.8960000000000003e-06
1459974735720,0.645,1.81e-06
1459974735730,0.645,1.4480000000000002e-06
1459974735740,0.645,7.240000000000001e-07
1459974735750,0.645,2.8960000000000003e-06
1459974735760,0.645,1.0859999999999999e-06
1459974735770,0.645,2.8960000000000003e-06
1459974735780,0.645,1.0859999999999999e-06
1459974735790,0.645,2.5340000000000002e-06
1459974735800,0.645,0.0
1459974735810,0.645,2.5340000000000002e-06
1459974735820,0.645,1.4480000000000002e-06
1459974735830,0.645,2.5340000000000002e-06
1459974735840,0.645,3.6200000000000004e-07
1459974735850,0.645,2.5340000000000002e-06
1459974735860,0.645,7.240000000000001e-07
1459974735870,0.645,2.8960000000000003e-06
1459974735880,0.645,7.240000000000001e-07
1459974735890,0.645,4.343999999999999e-06
1459974735900,0.645,6.516e-06
1459974735910,0.645,1.4480000000000002e-06
1459974735920,0.645,3.6200000000000004e-07
1459974735930,0.645,1.81e-06
1459974735940,0.645,1.4480000000000002e-06
1459974735950,0.645,1.4480000000000002e-06
1459974735960,0.645,0.0
1459974735970,0.645,7.240000000000001e-07
1459974735980,0.645,3.6200000000000004e-07
1459974735990,0.645,3.62e-06
1459974736000,0.645,0.0
1459974736010,0.645,1.4480000000000002e-06
1459974736020,0.645,0.0
1459974736030,0.645,3.258e-06
1459974736040,0.645,3.6200000000000004e-07
1459974736050,0.645,2.8960000000000003e-06
1459974736060,0.645,3.6200000000000004e-07
1459974736070,0.645,2.5340000000000002e-06
1459974736080,0.645,3.6200000000000004e-07
1459974736090,0.645,1.4480000000000002e-06
1459974736100,0.645,7.240000000000001e-07
1459974736110,0.645,2.5340000000000002e-06
1459974736120,0.645,1.0859999999999999e-06
1459974736130,0.645,2.1719999999999997e-06
1459974736140,0.645,7.240000000000001e-07
1459974736150,0.645,3.258e-06
1459974736160,0.645,0.0
1459974736170,0.645,2.5340000000000002e-06
1459974736180,0.645,7.240000000000001e-07
1459974736190,0.645,2.1719999999999997e-06
1459974736200,0.645,3.6200000000000004e-07
1459974736210,0.645,1.81e-06
1459974736220,0.645,1.0859999999999999e-06
1459974736230,0.645,2.5340000000000002e-06
1459974736240,0.645,1.448e-05
1459974736250,0.645,1.4480000000000002e-06
1459974736260,0.645,1.0859999999999999e-06
1459974736270,0.645,2.8960000000000003e-06
1459974736280,0.645,7.240000000000001e-07
1459974736290,0.645,2.8960000000000003e-06
1459974736300,0.645,1.0859999999999999e-06
1459974736310,0.645,1.4480000000000002e-06
1459974736320,0.645,3.6200000000000004e-07
1459974736330,0.645,1.81e-06
1459974736340,0.645,1.4480000000000002e-06
1459974736350,0.645,2.1719999999999997e-06
1459974736360,0.645,3.6200000000000004e-07
1459974736370,0.645,2.8960000000000003e-06
1459974736380,0.645,3.6200000000000004e-07
1459974736390,0.645,7.240000000000001e-07
1459974736400,0.645,0.0
1459974736410,0.645,1.81e-06
1459974736420,0.645,1.4480000000000002e-06
1459974736430,0.645,1.0859999999999999e-06
1459974736440,0.645,3.6200000000000004e-07
1459974736450,0.645,1.4480000000000002e-06
1459974736460,0.645,2.1719999999999997e-06
1459974736470,0.645,1.0859999999999999e-06
1459974736480,0.645,3.6200000000000004e-07
1459974736490,0.645,1.4480000000000002e-06
1459974736500,0.645,1.0859999999999999e-06
1459974736510,0.645,2.5340000000000002e-06
1459974736520,0.645,3.6200000000000004e-07
1459974736530,0.645,2.1719999999999997e-06
1459974736540,0.645,7.240000000000001e-07
1459974736550,0.645,2.1719999999999997e-06
1459974736560,0.645,0.0
1459974736570,0.645,2.8960000000000003e-06
1459974736580,0.645,3.6200000000000004e-07
1459974736590,0.645,2.1719999999999997e-06
1459974736600,0.645,0.0
1459974736610,0.645,1.81e-06
1459974736620,0.645,1.0859999999999999e-06
1459974736630,0.645,1.0859999999999999e-06
1459974736640,0.645,3.6200000000000004e-07
1459974736650,0.645,2.1719999999999997e-06
1459974736660,0.645,0.0
1459974736670,0.645,1.81e-06
1459974736680,0.645,1.0859999999999999e-06
1459974736690,0.645,2.5340000000000002e-06
1459974736700,0.645,1.4480000000000002e-06
1459974736710,0.645,3.982e-06
1459974736720,0.645,3.258e-06
1459974736730,0.645,2.8960000000000003e-06
1459974736740,0.645,7.240000000000001e-07
1459974736750,0.645,1.81e-06
1459974736760,0.645,3.6200000000000004e-07
1459974736770,0.645,2.5340000000000002e-06
1459974736780,0.645,0.0
1459974736790,0.645,3.62e-06
1459974736800,0.645,0.0
1459974736810,0.645,7.240000000000001e-07
1459974736820,0.645,0.0
1459974736830,0.645,2.8960000000000003e-06
1459974736840,0.645,1.0859999999999999e-06
1459974736850,0.645,1.81e-06
1459974736860,0.645,7.240000000000001e-07
1459974736870,0.645,2.5340000000000002e-06
1459974736880,0.645,0.0
1459974736890,0.645,1.4480000000000002e-06
1459974736900,0.645,7.240000000000001e-07
1459974736910,0.645,3.62e-06
1459974736920,0.645,3.6200000000000004e-07
1459974736930,0.645,1.81e-06
1459974736940,0.645,1.0859999999999999e-06
1459974736950,0.645,2.5340000000000002e-06
1459974736960,0.645,1.4480000000000002e-06
1459974736970,0.645,2.5340000000000002e-06
1459974736980,0.645,3.6200000000000004e-07
1459974736990,0.645,3.258e-06
1459974737000,0.645,0.0
1459974737010,0.645,1.81e-06
1459974737020,0.645,0.0
1459974737030,0.645,7.240000000000001e-07
1459974737040,0.645,0.0
1459974737050,0.645,2.1719999999999997e-06
1459974737060,0.645,3.6200000000000004e-07
1459974737070,0.645,1.4480000000000002e-06
1459974737080,0.645,3.6200000000000004e-07
1459974737090,0.645,1.4480000000000002e-06
1459974737100,0.645,7.240000000000001e-07
1459974737110,0.645,2.5340000000000002e-06
1459974737120,0.645,1.4480000000000002e-06
1459974737130,0.645,1.81e-06
1459974737140,0.645,1.0859999999999999e-06
1459974737150,0.645,2.8960000000000003e-06
1459974737160,0.645,2.1719999999999997e-06
1459974737170,0.645,1.4480000000000002e-06
1459974737180,0.645,1.0859999999999999e-06
1459974737190,0.645,2.8960000000000003e-06
1459974737200,0.645,1.4480000000000002e-06
1459974737210,0.645,2.1719999999999997e-06
1459974737220,0.645,5.0680000000000004e-06
1459974737230,0.645,3.258e-06
1459974737240,0.645,1.4480000000000002e-06
1459974737250,0.645,1.0859999999999999e-06
1459974737260,0.645,0.0
1459974737270,0.645,4.343999999999999e-06
1459974737280,0.645,0.0
1459974737290,0.645,1.4480000000000002e-06
1459974737300,0.645,0.0
1459974737310,0.645,2.1719999999999997e-06
1459974737320,0.645,0.0
1459974737330,0.645,1.4480000000000002e-06
1459974737340,0.645,3.6200000000000004e-07
1459974737350,0.645,2.5340000000000002e-06
1459974737360,0.645,0.0
1459974737370,0.645,1.81e-06
1459974737380,0.645,1.0859999999999999e-06
1459974737390,0.645,2.5340000000000002e-06
1459974737400,0.645,1.0859999999999999e-06
1459974737410,0.645,2.5340000000000002e-06
1459974737420,0.645,0.0
1459974737430,0.645,2.1719999999999997e-06
1459974737440,0.645,0.0
1459974737450,0.645,2.8960000000000003e-06
1459974737460,0.645,3.6200000000000004e-07
1459974737470,0.645,2.5340000000000002e-06
1459974737480,0.645,3.6200000000000004e-07
1459974737490,0.645,7.240000000000001e-07
1459974737500,0.645,0.0
1459974737510,0.645,2.1719999999999997e-06
1459974737520,0.645,1.0859999999999999e-06
1459974737530,0.645,2.1719999999999997e-06
1459974737540,0.645,0.0
1459974737550,0.645,2.5340000000000002e-06
1459974737560,0.645,0.0
1459974737570,0.645,2.5340000000000002e-06
1459974737580,0.645,0.0
1459974737590,0.645,2.1719999999999997e-06
1459974737600,0.645,3.6200000000000004e-07
1459974737610,0.645,2.8960000000000003e-06
1459974737620,0.645,0.0
1459974737630,0.645,1.81e-06
1459974737640,0.645,7.240000000000001e-07
