,jaw,height,position,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
156,1,243.7939156626506,2.7969060199139304,205.2547939296933,0.1607349831411202,8.944634957158707,1,TCP,PROTON,I
157,0,1149.9000519480521,1.611780311840538,1277.5196540315405,0.1707894118275224,73.55783223411045,1,TCP,PROTON,I
158,0,71.86254081632653,3.1315785351173067,67.36929679180757,0.5955391180616039,12.811504076579475,1,TCP,PROTON,I
159,1,44.38270833333334,2.7839841749972933,44.24889653850849,0.5095617222417033,9.85051834419313,1,TCP,PROTON,I
160,0,5.1934455445544545,2.958510007399167,4.922669552669941,0.5566168589934516,4.741929723412516,1,TCP,PROTON,I
161,1,354.5916279069767,2.090044166517476,296.4002928985148,0.11476687525886052,11.824570090853234,1,TCP,PROTON,I
162,0,165.1838539325843,2.4527002319405997,164.05900985298229,0.2492121249624247,17.154159403767398,1,TCP,PROTON,I
163,1,1222.28638,1.870541811129796,1088.8694269380762,0.15719308718000796,19.148898417017914,1,TCP,PROTON,I
164,1,9.655164556962026,5.152617732785878,9.430315678556248,0.8328544892681645,1.5308979210496476,1,TCP,PROTON,I
165,0,239.0612682926829,3.5618717689502195,219.1310342678969,0.3957047689057856,13.345586278917866,1,TCP,PROTON,I
166,0,147.3646105263158,3.5849402622767803,152.70701297726822,0.473210159021969,4.246115038186833,1,TCP,PROTON,I
167,0,461.01845569620247,2.8640352738078123,456.091042266615,0.4387853370817078,10.946793424401495,1,TCP,PROTON,I
168,1,66.65853012048193,2.2223983913745355,62.05280400038598,0.2958711798596922,3.0592708490915075,1,TCP,PROTON,I
169,1,5.938518987341771,3.9553399941725367,4.974344993469878,0.5257865893059319,1.763475809210817,1,TCP,PROTON,I
170,1,374.08015294117655,1.918259714474944,284.3172523534486,0.2098991628207451,19.776642835529056,1,TCP,PROTON,I
171,1,60.54449999999999,2.67220258732828,59.950587158485185,0.17392220990285748,6.281781187047987,1,TCP,PROTON,I
172,0,12.134287128712868,4.128802688008353,14.470007374768212,0.6680494555905573,2.425172528255177,1,TCP,PROTON,I
173,1,12.134287128712868,3.7307228243932093,14.470007374768212,0.6680494555905573,2.425172528255177,1,TCP,PROTON,I
