Timestamp,position,BLMTI.04R1.B2I10_TCTPV.4R1.B2
1469994991300,-6.995,3.6200000000000004e-07
1469994991310,-6.995,0.0
1469994991320,-6.995,1.0859999999999999e-06
1469994991330,-6.995,1.81e-06
1469994991340,-6.995,7.240000000000001e-07
1469994991350,-6.995,2.5340000000000002e-06
1469994991360,-6.995,1.0859999999999999e-06
1469994991370,-6.995,1.0859999999999999e-06
1469994991380,-6.995,1.4480000000000002e-06
1469994991390,-6.995,7.240000000000001e-07
1469994991400,-6.995,0.0
1469994991410,-6.995,0.0
1469994991420,-6.995,0.0
1469994991430,-6.995,0.0
1469994991440,-6.995,0.0
1469994991450,-6.995,0.0
1469994991460,-6.995,0.0
1469994991470,-6.995,0.0
1469994991480,-6.995,0.0
1469994991490,-6.995,0.0
1469994991500,-6.995,0.0
1469994991510,-6.995,0.0
1469994991520,-6.995,0.0
1469994991530,-6.995,0.0
1469994991540,-6.995,0.0
1469994991550,-6.995,1.1584000000000001e-05
1469994991560,-6.995,0.0
1469994991570,-6.995,0.0
1469994991580,-6.995,0.0
1469994991590,-6.995,0.0
1469994991600,-6.995,0.0
1469994991610,-6.995,0.0
1469994991620,-6.995,0.0
1469994991630,-6.995,0.0
1469994991640,-6.995,0.0
1469994991650,-6.995,4.706e-06
1469994991660,-6.995,7.240000000000001e-07
1469994991670,-6.995,0.0
1469994991680,-6.995,0.0
1469994991690,-6.995,0.0
1469994991700,-6.995,0.0
1469994991710,-6.995,0.0
1469994991720,-6.995,0.0
1469994991730,-6.995,0.0
1469994991740,-6.995,3.6200000000000004e-07
1469994991750,-6.995,0.0
1469994991760,-6.995,0.0
1469994991770,-6.995,0.0
1469994991780,-6.995,1.81e-06
1469994991790,-6.995,1.4480000000000002e-06
1469994991800,-6.995,1.4480000000000002e-06
1469994991810,-6.995,3.6200000000000004e-07
1469994991820,-6.995,0.0
1469994991830,-6.995,1.0859999999999999e-06
1469994991840,-6.995,1.0859999999999999e-06
1469994991850,-6.995,1.0859999999999999e-06
1469994991860,-6.995,2.1719999999999997e-06
1469994991870,-6.995,3.6200000000000004e-07
1469994991880,-6.995,1.0859999999999999e-06
1469994991890,-6.995,3.6200000000000004e-07
1469994991900,-6.995,0.0
1469994991910,-6.995,0.0
1469994991920,-6.995,0.0
1469994991930,-6.995,0.0
1469994991940,-6.995,0.0
1469994991950,-6.995,1.81e-06
1469994991960,-6.995,0.0
1469994991970,-6.995,1.4480000000000002e-06
1469994991980,-6.995,3.6200000000000004e-07
1469994991990,-6.995,0.0
1469994992000,-6.995,0.0
1469994992010,-6.995,3.6200000000000004e-07
1469994992020,-6.995,7.240000000000001e-07
1469994992030,-6.995,2.8960000000000003e-06
1469994992040,-6.995,3.6200000000000004e-07
1469994992050,-6.995,2.8960000000000003e-06
1469994992060,-6.995,3.258e-06
1469994992070,-6.995,7.240000000000001e-07
1469994992080,-6.995,0.0
1469994992090,-6.995,0.0
1469994992100,-6.995,0.0
1469994992110,-6.995,0.0
1469994992120,-6.995,0.0
1469994992130,-6.995,0.0
1469994992140,-6.995,0.0
1469994992150,-6.995,2.5340000000000002e-06
1469994992160,-6.995,7.240000000000001e-07
1469994992170,-6.995,1.4480000000000002e-06
1469994992180,-6.995,0.0
